data,mes,ano,canal,status,cliente,quantidade,valor,customer_count,empresa
2026-06-17,Junho,2026,WhatsApp,Resolvido,Boa Vista,1,84.55,1,Redorai
2026-06-17,Junho,2026,Chat,Resolvido,Costa Farma,1,175.92,1,Redorai
2026-06-17,Junho,2026,Telefone,Resolvido,Forge Engenharia,1,202.81,1,Redorai
2026-06-18,Junho,2026,Telefone,Resolvido,Terra Nova,1,150.09,1,Redorai
2026-06-18,Junho,2026,Portal,Resolvido,Casa Norte,1,68.14,1,Redorai
2026-06-18,Junho,2026,Portal,Resolvido,Boa Vista,1,86.36,1,Redorai
2026-06-18,Junho,2026,Telefone,Resolvido,Forge Engenharia,1,24.21,1,Redorai
2026-06-18,Junho,2026,Chat,Resolvido,Verde Agro,1,34.79,1,Redorai
2026-06-18,Junho,2026,Telefone,Aberto,Aurora Moda,1,170.78,1,Redorai
2026-06-18,Junho,2026,Chat,Escalado,Helix Saúde,1,199.46,1,Redorai
2026-06-18,Junho,2026,Telefone,Pendente,Maré Energia,1,204.09,1,Redorai
2026-06-18,Junho,2026,WhatsApp,Aberto,Helix Saúde,1,22.67,1,Redorai
2026-06-18,Junho,2026,Telefone,Resolvido,Pampa Alimentos,1,139.34,1,Redorai
2026-06-18,Junho,2026,Chat,Resolvido,Aurora Moda,1,37.07,1,Redorai
2026-06-18,Junho,2026,Chat,Resolvido,Boa Vista,1,129.08,1,Redorai
2026-06-18,Junho,2026,Telefone,Pendente,Céu Soft,1,154.16,1,Redorai
2026-06-18,Junho,2026,Chat,Em andamento,Maré Energia,1,181.84,1,Redorai
2026-06-19,Junho,2026,E-mail,Aberto,Helix Saúde,1,56.73,1,Redorai
2026-06-19,Junho,2026,E-mail,Resolvido,Pampa Alimentos,1,173.75,1,Redorai
2026-06-19,Junho,2026,E-mail,Resolvido,Aurora Moda,1,52.99,1,Redorai
2026-06-19,Junho,2026,Portal,Resolvido,Rio Branco,1,53.98,1,Redorai
2026-06-19,Junho,2026,Telefone,Pendente,Casa Norte,1,87.18,1,Redorai
2026-06-19,Junho,2026,Portal,Resolvido,Orbit Educação,1,179.33,1,Redorai
2026-06-19,Junho,2026,Telefone,Resolvido,Forge Engenharia,1,131.68,1,Redorai
2026-06-20,Junho,2026,WhatsApp,Resolvido,Helix Saúde,1,39.18,1,Redorai
2026-06-20,Junho,2026,Portal,Em andamento,Sul Minas,1,82.84,1,Redorai
2026-06-21,Junho,2026,WhatsApp,Resolvido,Costa Farma,1,95.04,1,Redorai
2026-06-21,Junho,2026,Chat,Em andamento,Delta Log,1,30.33,1,Redorai
2026-06-22,Junho,2026,Portal,Em andamento,Terra Nova,1,117.51,1,Redorai
2026-06-22,Junho,2026,E-mail,Em andamento,Sul Minas,1,157.99,1,Redorai
2026-06-22,Junho,2026,Telefone,Aberto,Costa Farma,1,148.91,1,Redorai
2026-06-22,Junho,2026,Telefone,Aberto,Costa Farma,1,56.10,1,Redorai
2026-06-22,Junho,2026,E-mail,Resolvido,Orbit Educação,1,56.87,1,Redorai
2026-06-22,Junho,2026,WhatsApp,Resolvido,Nimbus SA,1,63.30,1,Redorai
2026-06-22,Junho,2026,Portal,Aberto,Terra Nova,1,159.13,1,Redorai
2026-06-22,Junho,2026,E-mail,Resolvido,Pampa Alimentos,1,216.12,1,Redorai
2026-06-22,Junho,2026,Portal,Escalado,Terra Nova,1,205.52,1,Redorai
2026-06-22,Junho,2026,Telefone,Resolvido,Orbit Educação,1,70.45,1,Redorai
2026-06-22,Junho,2026,E-mail,Aberto,Rio Branco,1,119.06,1,Redorai
2026-06-22,Junho,2026,Telefone,Resolvido,Rio Branco,1,77.20,1,Redorai
2026-06-22,Junho,2026,Chat,Resolvido,Atlas Ltda,1,205.91,1,Redorai
2026-06-23,Junho,2026,Chat,Resolvido,Sul Minas,1,139.67,1,Redorai
2026-06-23,Junho,2026,E-mail,Em andamento,Sul Minas,1,113.85,1,Redorai
2026-06-23,Junho,2026,Telefone,Em andamento,Orbit Educação,1,103.09,1,Redorai
2026-06-23,Junho,2026,Chat,Resolvido,Helix Saúde,1,104.78,1,Redorai
2026-06-24,Junho,2026,WhatsApp,Escalado,Pampa Alimentos,1,54.70,1,Redorai
2026-06-24,Junho,2026,E-mail,Resolvido,Verde Agro,1,62.57,1,Redorai
2026-06-24,Junho,2026,Chat,Resolvido,Maré Energia,1,168.23,1,Redorai
2026-06-24,Junho,2026,Portal,Resolvido,Boa Vista,1,24.38,1,Redorai
2026-06-24,Junho,2026,Chat,Resolvido,Nimbus SA,1,30.71,1,Redorai
2026-06-24,Junho,2026,Chat,Pendente,Delta Log,1,23.96,1,Redorai
2026-06-24,Junho,2026,Chat,Em andamento,Delta Log,1,41.59,1,Redorai
2026-06-24,Junho,2026,E-mail,Em andamento,Forge Engenharia,1,30.66,1,Redorai
2026-06-24,Junho,2026,Chat,Escalado,Rio Branco,1,159.58,1,Redorai
2026-06-24,Junho,2026,Chat,Resolvido,Céu Soft,1,161.19,1,Redorai
2026-06-24,Junho,2026,Portal,Escalado,Delta Log,1,193.14,1,Redorai
2026-06-24,Junho,2026,WhatsApp,Em andamento,Aurora Moda,1,158.04,1,Redorai
2026-06-24,Junho,2026,E-mail,Resolvido,Pampa Alimentos,1,199.59,1,Redorai
2026-06-25,Junho,2026,E-mail,Resolvido,Lumen Tech,1,201.97,1,Redorai
2026-06-25,Junho,2026,Portal,Resolvido,Verde Agro,1,77.51,1,Redorai
2026-06-25,Junho,2026,E-mail,Resolvido,Pampa Alimentos,1,163.61,1,Redorai
2026-06-25,Junho,2026,E-mail,Resolvido,Verde Agro,1,158.16,1,Redorai
2026-06-25,Junho,2026,Telefone,Resolvido,Helix Saúde,1,19.36,1,Redorai
2026-06-25,Junho,2026,WhatsApp,Resolvido,Costa Farma,1,135.59,1,Redorai
2026-06-25,Junho,2026,E-mail,Em andamento,Nimbus SA,1,72.21,1,Redorai
2026-06-25,Junho,2026,Telefone,Resolvido,Atlas Ltda,1,191.87,1,Redorai
2026-06-25,Junho,2026,E-mail,Em andamento,Verde Agro,1,57.17,1,Redorai
2026-06-25,Junho,2026,Telefone,Pendente,Sul Minas,1,25.71,1,Redorai
2026-06-25,Junho,2026,Portal,Em andamento,Pampa Alimentos,1,207.13,1,Redorai
2026-06-25,Junho,2026,WhatsApp,Resolvido,Costa Farma,1,181.10,1,Redorai
2026-06-25,Junho,2026,E-mail,Resolvido,Aurora Moda,1,163.79,1,Redorai
2026-06-26,Junho,2026,Telefone,Resolvido,Nimbus SA,1,180.52,1,Redorai
2026-06-26,Junho,2026,WhatsApp,Resolvido,Sul Minas,1,110.02,1,Redorai
2026-06-26,Junho,2026,Portal,Resolvido,Casa Norte,1,68.32,1,Redorai
2026-06-26,Junho,2026,Telefone,Escalado,Verde Agro,1,42.03,1,Redorai
2026-06-26,Junho,2026,WhatsApp,Aberto,Forge Engenharia,1,219.76,1,Redorai
2026-06-26,Junho,2026,WhatsApp,Resolvido,Aurora Moda,1,132.07,1,Redorai
2026-06-26,Junho,2026,WhatsApp,Aberto,Pampa Alimentos,1,70.09,1,Redorai
2026-06-26,Junho,2026,Portal,Em andamento,Atlas Ltda,1,40.48,1,Redorai
2026-06-26,Junho,2026,WhatsApp,Resolvido,Costa Farma,1,188.76,1,Redorai
2026-06-26,Junho,2026,E-mail,Resolvido,Céu Soft,1,16.82,1,Redorai
2026-06-26,Junho,2026,WhatsApp,Aberto,Rio Branco,1,145.74,1,Redorai
2026-06-26,Junho,2026,Telefone,Resolvido,Nimbus SA,1,133.81,1,Redorai
2026-06-26,Junho,2026,Portal,Aberto,Sul Minas,1,79.38,1,Redorai
2026-06-27,Junho,2026,WhatsApp,Resolvido,Costa Farma,1,68.21,1,Redorai
2026-06-28,Junho,2026,Chat,Pendente,Orbit Educação,1,193.60,1,Redorai
2026-06-28,Junho,2026,Chat,Resolvido,Helix Saúde,1,149.19,1,Redorai
2026-06-28,Junho,2026,Portal,Pendente,Céu Soft,1,133.88,1,Redorai
2026-06-28,Junho,2026,Chat,Aberto,Nimbus SA,1,210.10,1,Redorai
2026-06-29,Junho,2026,E-mail,Escalado,Pampa Alimentos,1,125.79,1,Redorai
2026-06-29,Junho,2026,Chat,Aberto,Pampa Alimentos,1,37.38,1,Redorai
2026-06-29,Junho,2026,E-mail,Resolvido,Casa Norte,1,30.88,1,Redorai
2026-06-29,Junho,2026,Portal,Pendente,Pampa Alimentos,1,184.97,1,Redorai
2026-06-29,Junho,2026,E-mail,Resolvido,Maré Energia,1,194.55,1,Redorai
2026-06-29,Junho,2026,WhatsApp,Pendente,Terra Nova,1,176.57,1,Redorai
2026-06-29,Junho,2026,Telefone,Em andamento,Pampa Alimentos,1,111.49,1,Redorai
2026-06-29,Junho,2026,Portal,Escalado,Atlas Ltda,1,47.86,1,Redorai
2026-06-30,Junho,2026,Chat,Em andamento,Boa Vista,1,20.23,1,Redorai
2026-06-30,Junho,2026,WhatsApp,Resolvido,Casa Norte,1,161.73,1,Redorai
2026-06-30,Junho,2026,Portal,Resolvido,Pampa Alimentos,1,207.69,1,Redorai
2026-06-30,Junho,2026,Portal,Em andamento,Nimbus SA,1,149.70,1,Redorai
2026-07-01,Julho,2026,E-mail,Em andamento,Forge Engenharia,1,211.52,1,Redorai
2026-07-01,Julho,2026,Portal,Escalado,Casa Norte,1,219.55,1,Redorai
2026-07-01,Julho,2026,Telefone,Resolvido,Sul Minas,1,165.27,1,Redorai
2026-07-01,Julho,2026,Portal,Resolvido,Nimbus SA,1,139.46,1,Redorai
2026-07-01,Julho,2026,Portal,Resolvido,Céu Soft,1,79.97,1,Redorai
2026-07-01,Julho,2026,Portal,Pendente,Delta Log,1,201.77,1,Redorai
2026-07-02,Julho,2026,WhatsApp,Em andamento,Verde Agro,1,108.44,1,Redorai
2026-07-02,Julho,2026,E-mail,Resolvido,Verde Agro,1,106.23,1,Redorai
2026-07-02,Julho,2026,Telefone,Escalado,Pampa Alimentos,1,31.34,1,Redorai
2026-07-02,Julho,2026,E-mail,Resolvido,Pampa Alimentos,1,148.93,1,Redorai
2026-07-02,Julho,2026,Telefone,Resolvido,Maré Energia,1,62.10,1,Redorai
2026-07-02,Julho,2026,Chat,Resolvido,Sul Minas,1,65.21,1,Redorai
2026-07-02,Julho,2026,Portal,Resolvido,Orbit Educação,1,139.14,1,Redorai
2026-07-02,Julho,2026,WhatsApp,Resolvido,Aurora Moda,1,39.18,1,Redorai
2026-07-02,Julho,2026,Portal,Resolvido,Orbit Educação,1,133.08,1,Redorai
2026-07-03,Julho,2026,Chat,Resolvido,Pulse Varejo,1,194.66,1,Redorai
2026-07-03,Julho,2026,E-mail,Aberto,Maré Energia,1,68.99,1,Redorai
2026-07-03,Julho,2026,Telefone,Resolvido,Helix Saúde,1,40.91,1,Redorai
2026-07-03,Julho,2026,Telefone,Aberto,Atlas Ltda,1,156.46,1,Redorai
2026-07-03,Julho,2026,Chat,Escalado,Casa Norte,1,192.71,1,Redorai
2026-07-03,Julho,2026,Telefone,Resolvido,Pampa Alimentos,1,41.13,1,Redorai
2026-07-03,Julho,2026,Chat,Resolvido,Delta Log,1,39.40,1,Redorai
2026-07-03,Julho,2026,WhatsApp,Resolvido,Boa Vista,1,139.80,1,Redorai
2026-07-03,Julho,2026,E-mail,Aberto,Forge Engenharia,1,166.44,1,Redorai
2026-07-03,Julho,2026,Telefone,Em andamento,Maré Energia,1,144.32,1,Redorai
2026-07-03,Julho,2026,Telefone,Resolvido,Delta Log,1,170.32,1,Redorai
2026-07-03,Julho,2026,Chat,Resolvido,Boa Vista,1,202.85,1,Redorai
2026-07-03,Julho,2026,E-mail,Escalado,Orbit Educação,1,198.60,1,Redorai
2026-07-03,Julho,2026,WhatsApp,Resolvido,Céu Soft,1,92.77,1,Redorai
2026-07-04,Julho,2026,Portal,Pendente,Costa Farma,1,208.68,1,Redorai
2026-07-04,Julho,2026,WhatsApp,Aberto,Rio Branco,1,84.93,1,Redorai
2026-07-04,Julho,2026,Portal,Resolvido,Boa Vista,1,119.19,1,Redorai
2026-07-04,Julho,2026,WhatsApp,Escalado,Aurora Moda,1,93.73,1,Redorai
2026-07-05,Julho,2026,E-mail,Escalado,Lumen Tech,1,103.26,1,Redorai
2026-07-05,Julho,2026,Portal,Em andamento,Aurora Moda,1,35.39,1,Redorai
2026-07-06,Julho,2026,WhatsApp,Pendente,Costa Farma,1,114.76,1,Redorai
2026-07-06,Julho,2026,Chat,Em andamento,Delta Log,1,207.54,1,Redorai
2026-07-06,Julho,2026,Portal,Em andamento,Helix Saúde,1,204.53,1,Redorai
2026-07-06,Julho,2026,Chat,Resolvido,Helix Saúde,1,57.40,1,Redorai
2026-07-06,Julho,2026,Chat,Resolvido,Atlas Ltda,1,137.67,1,Redorai
2026-07-06,Julho,2026,Portal,Aberto,Sul Minas,1,178.79,1,Redorai
2026-07-06,Julho,2026,E-mail,Aberto,Pampa Alimentos,1,56.64,1,Redorai
2026-07-06,Julho,2026,Portal,Escalado,Maré Energia,1,165.08,1,Redorai
2026-07-07,Julho,2026,Telefone,Pendente,Delta Log,1,203.19,1,Redorai
2026-07-07,Julho,2026,E-mail,Resolvido,Céu Soft,1,197.22,1,Redorai
2026-07-07,Julho,2026,E-mail,Resolvido,Orbit Educação,1,218.58,1,Redorai
2026-07-07,Julho,2026,E-mail,Resolvido,Pampa Alimentos,1,179.75,1,Redorai
2026-07-07,Julho,2026,Chat,Resolvido,Forge Engenharia,1,82.06,1,Redorai
2026-07-07,Julho,2026,WhatsApp,Resolvido,Céu Soft,1,144.28,1,Redorai
2026-07-07,Julho,2026,E-mail,Resolvido,Aurora Moda,1,197.92,1,Redorai
2026-07-07,Julho,2026,E-mail,Aberto,Casa Norte,1,80.09,1,Redorai
2026-07-07,Julho,2026,E-mail,Resolvido,Atlas Ltda,1,65.41,1,Redorai
2026-07-07,Julho,2026,Chat,Resolvido,Lumen Tech,1,69.38,1,Redorai
2026-07-07,Julho,2026,Chat,Pendente,Rio Branco,1,72.93,1,Redorai
2026-07-07,Julho,2026,E-mail,Pendente,Casa Norte,1,190.72,1,Redorai
2026-07-08,Julho,2026,E-mail,Aberto,Rio Branco,1,129.34,1,Redorai
2026-07-08,Julho,2026,Chat,Pendente,Nimbus SA,1,100.72,1,Redorai
2026-07-08,Julho,2026,Telefone,Em andamento,Boa Vista,1,63.12,1,Redorai
2026-07-08,Julho,2026,Portal,Em andamento,Pulse Varejo,1,194.97,1,Redorai
2026-07-08,Julho,2026,WhatsApp,Resolvido,Rio Branco,1,115.50,1,Redorai
2026-07-08,Julho,2026,Portal,Resolvido,Pampa Alimentos,1,126.40,1,Redorai
2026-07-08,Julho,2026,Chat,Em andamento,Helix Saúde,1,212.40,1,Redorai
2026-07-09,Julho,2026,Telefone,Resolvido,Aurora Moda,1,65.72,1,Redorai
2026-07-09,Julho,2026,Chat,Resolvido,Céu Soft,1,211.04,1,Redorai
2026-07-09,Julho,2026,WhatsApp,Resolvido,Serra Café,1,159.49,1,Redorai
2026-07-09,Julho,2026,Telefone,Resolvido,Rio Branco,1,138.22,1,Redorai
2026-07-09,Julho,2026,E-mail,Resolvido,Delta Log,1,69.92,1,Redorai
2026-07-09,Julho,2026,Telefone,Pendente,Nimbus SA,1,130.26,1,Redorai
2026-07-09,Julho,2026,WhatsApp,Em andamento,Maré Energia,1,95.23,1,Redorai
2026-07-09,Julho,2026,Telefone,Resolvido,Costa Farma,1,202.04,1,Redorai
2026-07-10,Julho,2026,Chat,Resolvido,Aurora Moda,1,145.43,1,Redorai
2026-07-10,Julho,2026,Telefone,Aberto,Maré Energia,1,60.37,1,Redorai
2026-07-10,Julho,2026,Portal,Resolvido,Lumen Tech,1,174.81,1,Redorai
2026-07-10,Julho,2026,Portal,Aberto,Terra Nova,1,82.59,1,Redorai
2026-07-10,Julho,2026,E-mail,Resolvido,Atlas Ltda,1,179.49,1,Redorai
2026-07-10,Julho,2026,WhatsApp,Aberto,Pampa Alimentos,1,172.20,1,Redorai
2026-07-10,Julho,2026,E-mail,Resolvido,Casa Norte,1,58.14,1,Redorai
2026-07-10,Julho,2026,Chat,Resolvido,Sul Minas,1,96.08,1,Redorai
2026-07-11,Julho,2026,Chat,Em andamento,Pampa Alimentos,1,82.96,1,Redorai
2026-07-11,Julho,2026,Chat,Pendente,Atlas Ltda,1,22.40,1,Redorai
2026-07-12,Julho,2026,Portal,Resolvido,Helix Saúde,1,117.81,1,Redorai
2026-07-13,Julho,2026,WhatsApp,Aberto,Delta Log,1,19.97,1,Redorai
2026-07-13,Julho,2026,Chat,Resolvido,Nimbus SA,1,70.85,1,Redorai
2026-07-13,Julho,2026,Telefone,Pendente,Serra Café,1,41.89,1,Redorai
2026-07-13,Julho,2026,WhatsApp,Resolvido,Forge Engenharia,1,30.69,1,Redorai
2026-07-13,Julho,2026,Telefone,Resolvido,Atlas Ltda,1,18.02,1,Redorai
2026-07-13,Julho,2026,Portal,Resolvido,Orbit Educação,1,34.59,1,Redorai
2026-07-13,Julho,2026,Telefone,Resolvido,Lumen Tech,1,185.45,1,Redorai
2026-07-13,Julho,2026,WhatsApp,Resolvido,Maré Energia,1,120.03,1,Redorai
2026-07-13,Julho,2026,WhatsApp,Aberto,Céu Soft,1,56.55,1,Redorai
2026-07-13,Julho,2026,Portal,Em andamento,Rio Branco,1,92.20,1,Redorai
2026-07-13,Julho,2026,Chat,Resolvido,Maré Energia,1,130.00,1,Redorai
2026-07-14,Julho,2026,Portal,Em andamento,Casa Norte,1,65.15,1,Redorai
2026-07-14,Julho,2026,Telefone,Aberto,Serra Café,1,210.05,1,Redorai
2026-07-14,Julho,2026,E-mail,Resolvido,Céu Soft,1,60.93,1,Redorai
2026-07-14,Julho,2026,Telefone,Escalado,Verde Agro,1,106.65,1,Redorai
2026-07-14,Julho,2026,E-mail,Resolvido,Delta Log,1,83.15,1,Redorai
2026-07-14,Julho,2026,E-mail,Resolvido,Helix Saúde,1,129.98,1,Redorai
2026-07-14,Julho,2026,Telefone,Pendente,Boa Vista,1,66.24,1,Redorai
2026-07-14,Julho,2026,Portal,Pendente,Rio Branco,1,122.30,1,Redorai
2026-07-14,Julho,2026,Chat,Resolvido,Nimbus SA,1,172.32,1,Redorai
2026-07-14,Julho,2026,WhatsApp,Em andamento,Aurora Moda,1,186.04,1,Redorai
2026-07-14,Julho,2026,Portal,Aberto,Terra Nova,1,98.34,1,Redorai
2026-07-15,Julho,2026,Chat,Em andamento,Sul Minas,1,177.91,1,Redorai
2026-07-15,Julho,2026,WhatsApp,Resolvido,Verde Agro,1,80.98,1,Redorai
2026-07-15,Julho,2026,Portal,Resolvido,Sul Minas,1,191.02,1,Redorai
2026-07-15,Julho,2026,E-mail,Escalado,Helix Saúde,1,102.27,1,Redorai
2026-07-16,Julho,2026,E-mail,Em andamento,Pulse Varejo,1,121.59,1,Redorai
2026-07-16,Julho,2026,Chat,Pendente,Céu Soft,1,193.30,1,Redorai
2026-07-16,Julho,2026,Telefone,Aberto,Rio Branco,1,50.00,1,Redorai
2026-07-16,Julho,2026,Telefone,Resolvido,Orbit Educação,1,168.54,1,Redorai
2026-07-16,Julho,2026,Telefone,Resolvido,Atlas Ltda,1,75.83,1,Redorai
2026-07-17,Julho,2026,WhatsApp,Escalado,Casa Norte,1,81.09,1,Redorai
2026-07-17,Julho,2026,Portal,Resolvido,Pulse Varejo,1,44.01,1,Redorai
2026-07-17,Julho,2026,Chat,Resolvido,Terra Nova,1,210.16,1,Redorai
2026-07-17,Julho,2026,Portal,Em andamento,Costa Farma,1,111.78,1,Redorai
2026-07-17,Julho,2026,WhatsApp,Pendente,Orbit Educação,1,48.67,1,Redorai
2026-07-17,Julho,2026,Telefone,Resolvido,Atlas Ltda,1,80.13,1,Redorai
2026-07-17,Julho,2026,Telefone,Pendente,Forge Engenharia,1,218.63,1,Redorai
2026-07-17,Julho,2026,Chat,Aberto,Lumen Tech,1,157.28,1,Redorai
2026-07-17,Julho,2026,WhatsApp,Resolvido,Helix Saúde,1,27.53,1,Redorai
2026-07-17,Julho,2026,Chat,Resolvido,Forge Engenharia,1,86.84,1,Redorai
2026-07-18,Julho,2026,E-mail,Em andamento,Lumen Tech,1,71.29,1,Redorai
2026-07-18,Julho,2026,Telefone,Resolvido,Boa Vista,1,164.51,1,Redorai
2026-07-19,Julho,2026,Telefone,Resolvido,Costa Farma,1,130.03,1,Redorai
2026-07-19,Julho,2026,Chat,Resolvido,Forge Engenharia,1,136.49,1,Redorai
2026-07-19,Julho,2026,Chat,Aberto,Costa Farma,1,51.56,1,Redorai
2026-07-20,Julho,2026,Portal,Aberto,Boa Vista,1,147.19,1,Redorai
2026-07-20,Julho,2026,Portal,Em andamento,Boa Vista,1,138.98,1,Redorai
2026-07-20,Julho,2026,Portal,Escalado,Rio Branco,1,57.91,1,Redorai
2026-07-20,Julho,2026,Chat,Aberto,Lumen Tech,1,33.72,1,Redorai
2026-07-20,Julho,2026,Chat,Resolvido,Orbit Educação,1,48.79,1,Redorai
2026-07-20,Julho,2026,WhatsApp,Resolvido,Forge Engenharia,1,198.67,1,Redorai
2026-07-20,Julho,2026,Portal,Aberto,Céu Soft,1,102.21,1,Redorai
2026-07-20,Julho,2026,WhatsApp,Resolvido,Casa Norte,1,170.80,1,Redorai
2026-07-20,Julho,2026,Telefone,Em andamento,Serra Café,1,173.65,1,Redorai
2026-07-20,Julho,2026,WhatsApp,Resolvido,Delta Log,1,186.92,1,Redorai
2026-07-20,Julho,2026,E-mail,Em andamento,Terra Nova,1,187.65,1,Redorai
2026-07-20,Julho,2026,WhatsApp,Escalado,Orbit Educação,1,187.17,1,Redorai
2026-07-20,Julho,2026,Telefone,Resolvido,Costa Farma,1,155.50,1,Redorai
2026-07-21,Julho,2026,WhatsApp,Resolvido,Pulse Varejo,1,20.19,1,Redorai
2026-07-21,Julho,2026,Telefone,Em andamento,Pampa Alimentos,1,164.34,1,Redorai
2026-07-21,Julho,2026,Portal,Pendente,Lumen Tech,1,93.40,1,Redorai
2026-07-21,Julho,2026,E-mail,Pendente,Lumen Tech,1,105.63,1,Redorai
2026-07-21,Julho,2026,E-mail,Resolvido,Boa Vista,1,78.63,1,Redorai
2026-07-21,Julho,2026,WhatsApp,Aberto,Costa Farma,1,118.07,1,Redorai
2026-07-21,Julho,2026,WhatsApp,Aberto,Nimbus SA,1,147.68,1,Redorai
2026-07-21,Julho,2026,Telefone,Resolvido,Nimbus SA,1,219.13,1,Redorai
2026-07-21,Julho,2026,WhatsApp,Resolvido,Nimbus SA,1,214.08,1,Redorai
2026-07-21,Julho,2026,Telefone,Resolvido,Terra Nova,1,144.61,1,Redorai
2026-07-21,Julho,2026,Telefone,Resolvido,Sul Minas,1,180.52,1,Redorai
2026-07-21,Julho,2026,E-mail,Aberto,Terra Nova,1,198.32,1,Redorai
2026-07-22,Julho,2026,Chat,Resolvido,Orbit Educação,1,31.98,1,Redorai
2026-07-22,Julho,2026,E-mail,Resolvido,Nimbus SA,1,105.89,1,Redorai
2026-07-22,Julho,2026,WhatsApp,Resolvido,Helix Saúde,1,190.87,1,Redorai
2026-07-22,Julho,2026,Chat,Em andamento,Terra Nova,1,166.18,1,Redorai
2026-07-22,Julho,2026,WhatsApp,Em andamento,Pulse Varejo,1,200.67,1,Redorai
2026-07-22,Julho,2026,WhatsApp,Resolvido,Casa Norte,1,17.91,1,Redorai
2026-07-23,Julho,2026,E-mail,Resolvido,Forge Engenharia,1,54.55,1,Redorai
2026-07-23,Julho,2026,Chat,Resolvido,Costa Farma,1,32.21,1,Redorai
2026-07-23,Julho,2026,WhatsApp,Resolvido,Terra Nova,1,55.73,1,Redorai
2026-07-23,Julho,2026,Chat,Resolvido,Atlas Ltda,1,78.79,1,Redorai
2026-07-23,Julho,2026,E-mail,Resolvido,Aurora Moda,1,110.58,1,Redorai
2026-07-23,Julho,2026,E-mail,Resolvido,Boa Vista,1,205.71,1,Redorai
2026-07-23,Julho,2026,E-mail,Aberto,Pulse Varejo,1,164.56,1,Redorai
2026-07-23,Julho,2026,Portal,Pendente,Atlas Ltda,1,172.18,1,Redorai
2026-07-23,Julho,2026,Chat,Resolvido,Pampa Alimentos,1,109.37,1,Redorai
2026-07-23,Julho,2026,Chat,Resolvido,Delta Log,1,186.65,1,Redorai
2026-07-23,Julho,2026,Chat,Resolvido,Orbit Educação,1,78.65,1,Redorai
2026-07-23,Julho,2026,WhatsApp,Em andamento,Pulse Varejo,1,72.19,1,Redorai
2026-07-23,Julho,2026,Telefone,Resolvido,Verde Agro,1,186.23,1,Redorai
2026-07-23,Julho,2026,Chat,Em andamento,Pulse Varejo,1,215.75,1,Redorai
2026-07-24,Julho,2026,WhatsApp,Resolvido,Forge Engenharia,1,115.43,1,Redorai
2026-07-24,Julho,2026,WhatsApp,Resolvido,Casa Norte,1,107.18,1,Redorai
2026-07-24,Julho,2026,Chat,Resolvido,Nimbus SA,1,209.68,1,Redorai
2026-07-24,Julho,2026,Chat,Resolvido,Sul Minas,1,131.59,1,Redorai
2026-07-24,Julho,2026,Telefone,Escalado,Pampa Alimentos,1,147.43,1,Redorai
2026-07-24,Julho,2026,WhatsApp,Resolvido,Lumen Tech,1,85.15,1,Redorai
2026-07-24,Julho,2026,Portal,Escalado,Costa Farma,1,33.61,1,Redorai
2026-07-24,Julho,2026,WhatsApp,Resolvido,Lumen Tech,1,110.88,1,Redorai
2026-07-25,Julho,2026,Portal,Escalado,Pulse Varejo,1,112.42,1,Redorai
2026-07-26,Julho,2026,WhatsApp,Resolvido,Boa Vista,1,92.47,1,Redorai
2026-07-26,Julho,2026,E-mail,Resolvido,Aurora Moda,1,158.76,1,Redorai
2026-07-26,Julho,2026,E-mail,Resolvido,Pulse Varejo,1,101.39,1,Redorai
2026-07-26,Julho,2026,E-mail,Em andamento,Pulse Varejo,1,202.20,1,Redorai
2026-07-27,Julho,2026,Portal,Pendente,Pulse Varejo,1,169.17,1,Redorai
2026-07-27,Julho,2026,Portal,Resolvido,Céu Soft,1,136.68,1,Redorai
2026-07-27,Julho,2026,Telefone,Resolvido,Rio Branco,1,185.99,1,Redorai
2026-07-27,Julho,2026,WhatsApp,Em andamento,Terra Nova,1,84.27,1,Redorai
2026-07-27,Julho,2026,WhatsApp,Resolvido,Nimbus SA,1,214.01,1,Redorai
2026-07-27,Julho,2026,Portal,Resolvido,Helix Saúde,1,101.30,1,Redorai
2026-07-27,Julho,2026,Portal,Resolvido,Serra Café,1,136.58,1,Redorai
2026-07-27,Julho,2026,Chat,Pendente,Delta Log,1,196.75,1,Redorai
2026-07-28,Julho,2026,Portal,Pendente,Orbit Educação,1,41.63,1,Redorai
2026-07-28,Julho,2026,E-mail,Em andamento,Forge Engenharia,1,78.40,1,Redorai
2026-07-28,Julho,2026,WhatsApp,Resolvido,Céu Soft,1,96.18,1,Redorai
2026-07-28,Julho,2026,Chat,Resolvido,Lumen Tech,1,196.01,1,Redorai
2026-07-28,Julho,2026,E-mail,Em andamento,Pulse Varejo,1,63.42,1,Redorai
2026-07-28,Julho,2026,E-mail,Pendente,Verde Agro,1,46.60,1,Redorai
2026-07-28,Julho,2026,WhatsApp,Resolvido,Atlas Ltda,1,112.86,1,Redorai
2026-07-28,Julho,2026,Telefone,Em andamento,Sul Minas,1,155.79,1,Redorai
2026-07-28,Julho,2026,Telefone,Resolvido,Serra Café,1,185.43,1,Redorai
2026-07-28,Julho,2026,E-mail,Resolvido,Serra Café,1,41.34,1,Redorai
2026-07-28,Julho,2026,Chat,Resolvido,Serra Café,1,173.52,1,Redorai
2026-07-28,Julho,2026,Telefone,Resolvido,Terra Nova,1,95.74,1,Redorai
2026-07-29,Julho,2026,Portal,Em andamento,Atlas Ltda,1,60.45,1,Redorai
